region,site,date,detection_type,survey_time,conductivity,correct_conductivity
Altos de Campana,Rabbit Stream,5/24/2014,visual,day,80.4,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.9,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/26/2014,capture,night,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,79.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,78,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,78,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.8,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.7,
Altos de Campana,Rabbit Stream,5/27/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,5/31/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,5/31/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,5/31/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,5/31/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,77.5,
Altos de Campana,Rabbit Stream,12/19/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,12/19/2014,call,day,75.8,
Altos de Campana,Rabbit Stream,12/19/2014,visual,day,75.8,
Altos de Campana,Rabbit Stream,12/19/2014,call,day,75.8,
Altos de Campana,Rabbit Stream,12/20/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,12/20/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,12/20/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,12/20/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,12/20/2014,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.8,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.5,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/24/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,75.1,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/25/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.7,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.4,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74.4,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74,
Altos de Campana,Rabbit Stream,6/26/2015,capture,day,74,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,74,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,74,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/2/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.7,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/3/2015,call,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,capture,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,visual,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,call,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,call,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,visual,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,call,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,visual,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,call,day,73.2,
Altos de Campana,Rabbit Stream,12/4/2015,visual,day,73.2,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,73.2,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.8,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/1/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.6,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/2/2016,capture,day,72.2,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,72,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,72,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,72,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,72,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,72,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,day,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,71.5,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,70.6,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,70.6,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,70.6,
Altos de Campana,Rabbit Stream,6/3/2016,capture,night,70.6,
Altos de Campana,Rabbit Stream,12/13/2017,capture,day,70.6,
Altos de Campana,Rabbit Stream,12/13/2017,capture,day,70.6,
Altos de Campana,Rabbit Stream,12/13/2017,capture,day,70.6,
Altos de Campana,Rabbit Stream,12/13/2017,call,day,70,
Altos de Campana,Rabbit Stream,12/13/2017,call,day,70,
Altos de Campana,Rabbit Stream,12/13/2017,call,day,70,
Altos de Campana,Rabbit Stream,12/13/2017,call,day,70,
Altos de Campana,Rabbit Stream,12/13/2017,visual,day,70,
Altos de Campana,Rabbit Stream,12/13/2017,visual,day,70,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,69.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,68.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,68.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,68.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,68.5,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,67.9,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,67.9,
Altos de Campana,Rabbit Stream,11/30/2018,capture,day,67.8,
Altos de Campana,Rabbit Stream,11/30/2018,visual,day,67.8,
Altos de Campana,Rabbit Stream,11/30/2018,visual,day,67.8,
Altos de Campana,Rabbit Stream,11/30/2018,call,day,67.8,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.8,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.8,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,67.4,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,66.9,
Altos de Campana,Rabbit Stream,12/1/2018,capture,day,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,capture,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,visual,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,visual,night,66.9,
Altos de Campana,Rabbit Stream,12/2/2018,visual,night,66.4,
Altos de Campana,Rabbit Stream,12/2/2018,visual,night,66.4,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.4,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.4,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.1,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.1,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.1,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,66.1,
Altos de Campana,Rabbit Stream,12/3/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/3/2018,visual,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rabbit Stream,12/18/2018,capture,day,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.8,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.7,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65.3,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,capture,night,65,
Altos de Campana,Rana Dorada,12/12/2016,visual,night,65,
Altos de Campana,Rana Dorada,12/12/2016,visual,night,65,
Altos de Campana,Rana Dorada,12/12/2016,visual,night,64.7,
Altos de Campana,Rana Dorada,12/12/2016,call,night,64.6,
Altos de Campana,Rana Dorada,12/12/2016,visual,night,64.6,
Altos de Campana,Rana Dorada,12/12/2016,call,night,64.6,
Altos de Campana,Rana Dorada,12/12/2016,visual,night,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.6,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/13/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/13/2016,visual,day,64.5,
Altos de Campana,Rana Dorada,12/13/2016,call,day,64.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64.4,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,64,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.8,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,call,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/14/2016,visual,day,63.5,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.5,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.4,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.4,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.4,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,capture,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,call,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,visual,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,visual,day,63.3,
Altos de Campana,Rana Dorada,12/15/2016,visual,day,63.3,
